City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
288,Sabang,ID,2022-10-05 01:35:29,5.8933,95.3214,298.43,87,100,5.05
289,Komsomolskiy,UZ,2022-10-05 01:35:30,40.4272,71.7189,286.55,44,4,2.06
290,Portland,US,2022-10-05 01:35:30,45.5234,-122.6762,293.11,77,20,0.45
291,Ramganj Mandi,IN,2022-10-05 01:35:30,24.65,75.9333,298.68,61,100,2.09
292,Roma,US,2022-10-05 01:35:31,43.2128,-75.4557,285.19,92,100,2.06
293,Tautira,PF,2022-10-05 01:35:31,-17.7333,-149.15,297.65,73,51,10.41
294,Rocha,UY,2022-10-05 01:35:31,-34.4833,-54.3333,282.46,93,0,1.96
295,Port Hardy,CA,2022-10-05 01:35:32,50.6996,-127.4199,289.25,82,75,1.54
296,Kasongo,CD,2022-10-05 01:35:32,-4.45,26.6667,292.94,94,97,1.31
297,Peterhead,GB,2022-10-05 01:35:33,57.5058,-1.7981,284.37,93,100,2.47
298,Amahai,ID,2022-10-05 01:35:33,-3.3333,128.9167,301.67,75,94,1.89
299,Vanimo,PG,2022-10-05 01:35:34,-2.6741,141.3028,303.93,63,100,3.66
300,Warrington,GB,2022-10-05 01:35:35,53.3925,-2.5802,290.36,94,75,10.29
301,Viedma,AR,2022-10-05 01:31:12,-40.8135,-62.9967,284.27,88,62,4.81
302,Hinton,CA,2022-10-05 01:35:35,53.4001,-117.5857,286.33,72,100,1.69
303,Beipiao,CN,2022-10-05 01:35:36,41.7919,120.7792,283.02,21,0,2.74
304,Xambioa,BR,2022-10-05 01:35:36,-6.4111,-48.5364,301.19,49,57,1.66
305,Oudtshoorn,ZA,2022-10-05 01:35:37,-33.5907,22.2014,281.35,89,1,0.39
306,Benguela,AO,2022-10-05 01:35:37,-12.5763,13.4055,295.46,81,60,1.92
307,Chino Valley,US,2022-10-05 01:35:37,34.7575,-112.4538,293.8,54,0,2.06
308,Atar,MR,2022-10-05 01:35:38,20.5169,-13.0499,306.62,22,9,4.25
309,Ranot,TH,2022-10-05 01:35:38,7.7777,100.3213,301.67,76,74,4.2
310,Yaan,NG,2022-10-05 01:35:39,7.3833,8.5667,295.78,94,93,2.07
311,Kattivakkam,IN,2022-10-05 01:35:39,13.2167,80.3167,302.2,73,100,2.26
312,Coihaique,CL,2022-10-05 01:35:39,-45.5752,-72.0662,281.12,81,100,1.03
313,Mukhen,RU,2022-10-05 01:35:40,48.1,136.1,278.01,42,4,5.46
314,Reconquista,AR,2022-10-05 01:35:40,-29.15,-59.65,289.91,55,0,4.6
315,Kruisfontein,ZA,2022-10-05 01:35:41,-34.0033,24.7314,284.2,88,3,1.6
316,Barmer,IN,2022-10-05 01:35:41,25.75,71.3833,299.82,53,0,4.43
317,Raudeberg,NO,2022-10-05 01:35:41,61.9875,5.1352,283.13,1,51,8.71
318,Zhigansk,RU,2022-10-05 01:35:42,66.7697,123.3711,269.71,74,100,2.57
319,Solnechnyy,RU,2022-10-05 01:35:42,50.7214,136.6319,275.88,41,30,5.03
320,Monywa,MM,2022-10-05 01:35:42,22.1167,95.1333,300.79,80,61,1.13
321,Ankara,TR,2022-10-05 01:33:27,39.9199,32.8543,284.38,75,40,2.06
322,Papetoai,PF,2022-10-05 01:35:43,-17.4961,-149.8729,301.92,68,14,9.7
323,Batagay-Alyta,RU,2022-10-05 01:35:43,67.8006,130.4114,265.81,74,100,0.8
324,Coquimbo,CL,2022-10-05 01:36:44,-29.9533,-71.3436,286.0,87,75,2.06
325,Bamako,ML,2022-10-05 01:33:01,12.65,-8.0,299.38,94,0,0.51
326,Novomyrhorod,UA,2022-10-05 01:36:44,48.7811,31.642,281.53,90,91,4.99
327,Zhangye,CN,2022-10-05 01:36:45,38.9342,100.4517,284.38,36,100,3.09
328,Myanaung,MM,2022-10-05 01:36:45,18.2833,95.3167,299.92,85,100,0.54
329,Kidal,ML,2022-10-05 01:36:46,18.4411,1.4078,304.55,21,51,2.36
330,Bamiantong,CN,2022-10-05 01:36:46,44.9333,130.5333,280.09,28,0,5.98
331,Dicabisagan,PH,2022-10-05 01:36:46,17.0818,122.4157,303.04,68,43,1.88
332,Coracora,PE,2022-10-05 01:36:47,-15.0333,-73.7833,282.39,35,0,0.53
333,Busto Arsizio,IT,2022-10-05 01:36:47,45.6122,8.8427,290.1,91,75,2.06
334,Palana,RU,2022-10-05 01:36:48,59.1167,159.9667,277.99,85,100,12.15
335,Veraval,IN,2022-10-05 01:36:48,20.9,70.3667,299.02,81,11,4.64
336,Kallaste,EE,2022-10-05 01:36:49,58.655,27.1592,278.28,90,36,5.13
337,Comodoro Rivadavia,AR,2022-10-05 01:36:49,-45.8667,-67.5,288.07,33,0,8.23
338,Yilan,TW,2022-10-05 01:36:49,24.757,121.753,304.46,99,19,3.38
339,Kavaratti,IN,2022-10-05 01:35:00,10.5669,72.642,300.69,76,100,6.93
340,Mombaca,BR,2022-10-05 01:36:50,-5.7431,-39.6275,298.05,53,93,3.03
341,Harper,LR,2022-10-05 01:33:52,4.375,-7.7169,297.82,91,100,3.08
342,Saint-Augustin,CA,2022-10-05 01:36:51,51.226,-58.6502,284.57,75,99,4.26
343,La Palma,US,2022-10-05 01:36:51,33.8464,-118.0467,302.02,74,20,3.6
344,Maniitsoq,GL,2022-10-05 01:36:51,65.4167,-52.9,274.97,53,87,2.78
345,Medicine Hat,CA,2022-10-05 01:33:55,50.0501,-110.6683,293.39,52,20,1.54
346,Olafsvik,IS,2022-10-05 01:36:52,64.8945,-23.7142,278.23,91,100,16.0
347,Akdagmadeni,TR,2022-10-05 01:36:52,39.6603,35.8836,284.3,91,100,2.55
348,Klaksvik,FO,2022-10-05 01:36:53,62.2266,-6.589,282.66,83,3,16.75
349,Kuito,AO,2022-10-05 01:36:53,-12.3833,16.9333,288.83,65,5,1.93
350,Puerto Carreno,CO,2022-10-05 01:36:54,6.189,-67.4859,298.76,85,100,2.0
351,Slave Lake,CA,2022-10-05 01:36:54,55.2834,-114.769,286.14,82,75,1.54
352,Mutoko,ZW,2022-10-05 01:36:54,-17.397,32.2268,290.05,51,0,2.85
353,Prieska,ZA,2022-10-05 01:36:55,-29.6641,22.7474,289.0,14,4,1.59
354,Makakilo City,US,2022-10-05 01:33:46,21.3469,-158.0858,301.33,65,75,7.2
355,Mareeba,AU,2022-10-05 01:33:53,-17.0,145.4333,301.73,65,86,3.86
356,Beinamar,TD,2022-10-05 01:36:56,8.6698,15.3813,293.87,91,95,1.38
357,Mecca,SA,2022-10-05 01:36:56,21.4267,39.8261,300.96,26,1,0.48
358,Olga,RU,2022-10-05 01:36:57,43.7444,135.2892,281.45,30,0,5.74
359,Nakusp,CA,2022-10-05 01:36:57,50.2499,-117.8023,288.34,77,100,0.51
360,Balabac,PH,2022-10-05 01:36:57,7.9868,117.0645,302.33,71,100,2.33
361,Piacabucu,BR,2022-10-05 01:36:58,-10.4056,-36.4344,296.26,79,23,3.85
362,Port Augusta,AU,2022-10-05 01:36:58,-32.5,137.7667,298.28,38,7,5.15
363,Cap-Aux-Meules,CA,2022-10-05 01:36:59,47.3821,-61.8597,285.18,71,20,4.12
364,Bridlington,GB,2022-10-05 01:36:59,54.0831,-0.1919,289.34,84,100,12.28
365,Ishige,JP,2022-10-05 01:36:59,36.1167,139.9667,296.52,74,100,2.85
366,Dickson,US,2022-10-05 01:32:20,36.077,-87.3878,288.69,59,0,0.0
367,Otavi,NA,2022-10-05 01:37:00,-19.65,17.3333,295.43,14,0,2.27
368,Ostrovnoy,RU,2022-10-05 01:37:01,68.0531,39.5131,280.94,93,100,5.03
369,Morondava,MG,2022-10-05 01:37:01,-20.2833,44.2833,296.21,79,0,2.94
370,Chakulia,IN,2022-10-05 01:38:02,22.4833,86.7167,298.42,94,100,1.39
371,Palomares,MX,2022-10-05 01:38:02,17.15,-95.0667,295.41,94,80,1.79
372,Honiara,SB,2022-10-05 01:38:03,-9.4333,159.95,303.3,62,39,4.36
373,Maneadero,MX,2022-10-05 01:38:04,31.7167,-116.5667,293.21,85,25,0.89
374,Oum Hadjer,TD,2022-10-05 01:38:05,13.2954,19.6966,299.71,62,83,3.62
375,Havelock,US,2022-10-05 01:38:05,34.8791,-76.9013,288.14,90,11,1.73
376,Wajima,JP,2022-10-05 01:38:05,37.4,136.9,289.53,77,75,1.54
377,Talcahuano,CL,2022-10-05 01:33:21,-36.7167,-73.1167,283.97,100,75,0.51
378,Chegdomyn,RU,2022-10-05 01:38:06,51.1167,133.0167,275.1,36,50,3.46
379,Taywarah,AF,2022-10-05 01:38:07,33.35,64.4167,279.14,17,0,2.82
380,Pita,GN,2022-10-05 01:38:07,10.8333,-12.5833,295.04,94,53,1.17
381,Ancud,CL,2022-10-05 01:38:08,-41.8697,-73.8203,281.44,92,20,2.11
382,Hobyo,SO,2022-10-05 01:36:15,5.3505,48.5268,297.78,88,86,5.72
383,Elizabeth City,US,2022-10-05 01:38:09,36.2946,-76.2511,286.49,88,100,5.14
384,Kirkland Lake,CA,2022-10-05 01:38:10,48.1446,-80.0377,288.31,88,100,8.75
385,Bandar-E Lengeh,IR,2022-10-05 01:38:10,26.5579,54.8807,302.87,74,5,4.9
386,Lavrentiya,RU,2022-10-05 01:38:11,65.5833,-171.0,276.37,71,8,3.38
387,Sibu,MY,2022-10-05 01:38:12,2.3,111.8167,296.32,100,40,1.03
388,San Mateo Del Mar,MX,2022-10-05 01:38:12,16.2,-95.0,300.8,72,15,12.98
389,Bambous Virieux,MU,2022-10-05 01:36:22,-20.3428,57.7575,293.29,83,40,1.54
390,Victoria,HK,2022-10-05 01:38:13,22.2855,114.1577,305.47,76,35,2.68
391,Necochea,AR,2022-10-05 01:38:13,-38.5473,-58.7368,282.81,80,49,6.15
392,Lompoc,US,2022-10-05 01:38:14,34.6391,-120.4579,297.23,85,100,5.14
393,Flinders,AU,2022-10-05 01:38:14,-34.5833,150.8552,289.47,81,100,1.79
394,Sorland,NO,2022-10-05 01:38:15,67.667,12.6934,283.07,88,100,7.48
395,Mount Isa,AU,2022-10-05 01:38:15,-20.7333,139.5,299.02,65,100,5.14
396,Freeport,US,2022-10-05 01:38:15,40.6576,-73.5832,287.75,89,100,9.26
397,Vila Velha,BR,2022-10-05 01:38:16,-20.3297,-40.2925,296.12,88,75,4.92
398,Misratah,LY,2022-10-05 01:38:16,32.3754,15.0925,297.06,62,12,5.55
399,Buraydah,SA,2022-10-05 01:38:17,26.326,43.975,298.4,24,0,3.66
400,Sibolga,ID,2022-10-05 01:38:17,1.7427,98.7792,297.28,92,100,1.67
401,Nikolayevsk-Na-Amure,RU,2022-10-05 01:38:18,53.1406,140.73,274.3,82,67,6.74
402,Baykit,RU,2022-10-05 01:38:18,61.67,96.37,272.41,88,100,2.78
403,Mazara Del Vallo,IT,2022-10-05 01:38:19,37.6641,12.588,293.11,86,1,2.58
404,Krasnoselkup,RU,2022-10-05 01:34:57,65.7,82.4667,275.0,97,100,6.1
405,Sergeyevka,KZ,2022-10-05 01:38:20,53.88,67.4158,278.28,36,27,3.26
406,Chandur Bazar,IN,2022-10-05 01:38:20,21.2417,77.7456,297.66,77,90,0.5
407,Kutum,SD,2022-10-05 01:38:20,14.2,24.6667,295.9,63,19,1.68
408,Bad Frankenhausen,DE,2022-10-05 01:38:21,51.35,11.1,284.34,78,98,2.15
409,Kilindoni,TZ,2022-10-05 01:38:21,-7.9139,39.6668,297.26,82,82,4.51
410,Praia Da Vitoria,PT,2022-10-05 01:38:22,38.7333,-27.0667,294.13,94,75,4.61
411,Jalu,LY,2022-10-05 01:39:22,29.0331,21.5482,294.75,57,0,3.16
412,Aykhal,RU,2022-10-05 01:39:22,66.0,111.5,270.35,92,100,8.74
413,Hermitage,US,2022-10-05 01:39:06,41.2334,-80.4487,286.11,58,75,2.06
414,Rio Gallegos,AR,2022-10-05 01:39:23,-51.6226,-69.2181,281.18,61,0,4.12
415,Cap Malheureux,MU,2022-10-05 01:39:23,-19.9842,57.6142,292.85,76,86,0.45
416,Khorramshahr,IR,2022-10-05 01:39:24,30.4397,48.1664,298.13,31,0,3.09
417,Tupiza,BO,2022-10-05 01:39:24,-21.45,-65.7167,284.27,27,0,0.72
418,Mariental,NA,2022-10-05 01:39:25,-24.6333,17.9667,292.48,15,0,2.74
419,Pisco,PE,2022-10-05 01:39:25,-13.7,-76.2167,288.18,88,0,5.14
420,Bathsheba,BB,2022-10-05 01:39:26,13.2167,-59.5167,300.49,83,40,14.4
421,Nosy Varika,MG,2022-10-05 01:39:26,-20.5833,48.5333,291.73,89,25,2.87
422,Praia,CV,2022-10-05 01:38:41,14.9215,-23.5087,298.45,83,40,1.54
423,Kumluca,TR,2022-10-05 01:39:26,36.3703,30.2869,295.89,53,0,3.14
424,Okha,RU,2022-10-05 01:39:27,53.5739,142.9478,275.98,65,100,9.79
425,Nipawin,CA,2022-10-05 01:39:27,53.3668,-104.0009,285.17,82,0,1.54
426,Ilinskiy,RU,2022-10-05 01:39:28,55.619,38.1182,281.27,100,75,3.13
427,Varnamo,SE,2022-10-05 01:39:28,57.186,14.04,285.52,61,100,1.79
428,Fukue,JP,2022-10-05 01:35:06,32.6881,128.8419,297.35,73,75,5.66
429,Cardonal,MX,2022-10-05 01:39:29,20.6,-99.1333,287.3,94,100,2.15
430,Faanui,PF,2022-10-05 01:39:29,-16.4833,-151.75,299.03,72,18,11.45
431,Tinskoy,RU,2022-10-05 01:39:29,56.1525,96.9161,272.2,89,98,1.62
432,Jieshi,CN,2022-10-05 01:39:30,22.8134,115.8257,301.46,76,18,9.85
433,Nguruka,TZ,2022-10-05 01:39:30,-5.1092,31.0419,292.47,41,100,1.81
434,The Valley,AI,2022-10-05 01:39:30,18.217,-63.0578,301.07,77,21,9.15
435,Lujan,AR,2022-10-05 01:39:31,-34.5703,-59.105,289.23,84,20,0.89
436,Chililabombwe,ZM,2022-10-05 01:39:31,-12.3648,27.8229,291.48,34,8,3.59
437,Roald,NO,2022-10-05 01:39:32,62.5833,6.1333,284.23,76,0,5.14
438,Meulaboh,ID,2022-10-05 01:39:32,4.1363,96.1285,296.67,95,100,4.59
439,Qasigiannguit,GL,2022-10-05 01:39:33,68.8193,-51.1922,273.29,81,8,2.34
440,Inirida,CO,2022-10-05 01:39:33,3.8653,-67.9239,298.82,82,100,1.08
441,Chintamani,IN,2022-10-05 01:39:33,13.4,78.0667,293.34,81,100,4.55
442,Alekseyevsk,RU,2022-10-05 01:39:34,57.8406,108.3492,273.01,64,32,2.82
443,Namibe,AO,2022-10-05 01:39:34,-15.1961,12.1522,290.97,90,58,2.27
444,Ust-Kuyga,RU,2022-10-05 01:39:34,70.0167,135.6,268.4,84,98,2.14
445,Nuuk,GL,2022-10-05 01:39:35,64.1835,-51.7216,275.86,86,100,7.2
446,Takoradi,GH,2022-10-05 01:39:35,4.8845,-1.7554,296.97,94,85,2.83
447,Orlovskiy,RU,2022-10-05 01:39:36,46.8714,42.0592,285.47,76,100,2.25
448,Busok,PH,2022-10-05 01:39:36,6.5061,124.5989,303.85,66,45,1.23
449,Mirador,BR,2022-10-05 01:39:36,-6.3708,-44.3631,300.95,37,71,0.65
450,Erzin,TR,2022-10-05 01:39:37,36.9559,36.2,294.2,76,100,0.66
451,Esso,RU,2022-10-05 01:39:37,55.9333,158.7,276.49,99,100,2.96
452,Nouadhibou,MR,2022-10-05 01:39:37,20.931,-17.0347,298.14,65,97,4.63
453,Orasac,BA,2022-10-05 01:39:38,44.6289,16.0711,281.76,84,0,1.1
454,Domoszlo,HU,2022-10-05 01:39:38,47.8333,20.1167,281.29,77,6,0.6
455,Weligama,LK,2022-10-05 01:39:39,5.9667,80.4167,299.45,83,100,5.6
456,Kharp,RU,2022-10-05 01:39:39,66.8014,65.8081,273.21,87,95,1.26
457,Cocal,BR,2022-10-05 01:39:39,-28.6167,-49.35,284.37,90,1,1.21
458,Alexandria,EG,2022-10-05 01:37:07,31.2156,29.9553,293.45,67,20,4.98
459,Victor Harbor,AU,2022-10-05 01:39:40,-35.5667,138.6167,289.08,93,100,2.78
460,Lao Cai,VN,2022-10-05 01:39:41,22.4833,103.95,300.19,75,59,0.45
461,Tuatapere,NZ,2022-10-05 01:40:41,-46.1333,167.6833,276.08,78,100,9.54
462,Moron,AR,2022-10-05 01:40:41,-34.6534,-58.6198,290.01,90,6,2.88
463,Onalaska,US,2022-10-05 01:40:42,43.8844,-91.2351,290.25,66,0,2.06
464,Marigot,MF,2022-10-05 01:40:42,18.0667,-63.0833,301.03,78,40,5.66
465,Huarmey,PE,2022-10-05 01:40:43,-10.0681,-78.1522,289.28,83,21,4.35
466,Bartica,GY,2022-10-05 01:40:43,6.4,-58.6167,297.33,97,100,0.43
467,Mweka,CD,2022-10-05 01:40:43,-4.85,21.5667,292.43,97,98,1.02
468,Nhulunbuy,AU,2022-10-05 01:40:44,-12.2333,136.7667,303.49,66,75,6.69
469,Mopti,ML,2022-10-05 01:40:44,14.6667,-4.0,303.0,50,6,3.33
470,Nueve De Julio,AR,2022-10-05 01:40:45,-35.4444,-60.8831,288.69,52,83,5.47
471,Mnogovershinnyy,RU,2022-10-05 01:40:45,53.9353,139.9242,272.57,61,72,7.62
472,Ilheus,BR,2022-10-05 01:40:45,-14.7889,-39.0494,299.05,78,20,4.12
473,Luba,GQ,2022-10-05 01:40:46,3.4568,8.5547,297.09,85,100,1.13
474,Udachnyy,RU,2022-10-05 01:38:49,66.4167,112.4,271.18,86,100,6.65
475,Puerto Baquerizo Moreno,EC,2022-10-05 01:40:46,-0.9,-89.6,292.81,89,85,5.49
476,Ust-Koksa,RU,2022-10-05 01:40:46,50.2696,85.6108,274.04,50,2,0.23
477,Batagay,RU,2022-10-05 01:40:47,67.6333,134.6333,266.72,82,98,0.6
478,Beatrice,US,2022-10-05 01:40:47,40.2681,-96.747,294.36,55,100,3.09
479,Ternate,ID,2022-10-05 01:40:48,0.8,127.4,302.72,69,30,1.1
480,Kijang,KR,2022-10-05 01:40:48,35.2442,129.2139,292.0,78,100,5.61
481,Nishihara,JP,2022-10-05 01:40:48,26.1842,127.7558,302.75,74,20,5.14
482,San Rafael,AR,2022-10-05 01:40:49,-34.6177,-68.3301,288.72,56,100,8.88
483,Sillanwali,PK,2022-10-05 01:40:49,31.8261,72.5398,299.34,36,0,1.86
484,Longyearbyen,SJ,2022-10-05 01:40:50,78.2186,15.6401,273.78,86,15,3.23
485,Elko,US,2022-10-05 01:40:50,41.0002,-115.5012,294.16,22,0,1.79
486,Verkh-Usugli,RU,2022-10-05 01:40:50,52.7,115.1667,273.43,36,0,1.51
487,Strezhevoy,RU,2022-10-05 01:40:51,60.7333,77.5889,275.67,92,100,3.4
488,San Cristobal,VE,2022-10-05 01:36:22,7.7669,-72.225,297.25,97,100,0.72
489,Namatanai,PG,2022-10-05 01:40:51,-3.6667,152.4333,303.34,61,65,5.53
490,Zheleznodorozhnyy,RU,2022-10-05 01:40:52,55.7503,38.0042,281.05,83,100,2.76
491,Tual,ID,2022-10-05 01:40:52,-5.6667,132.75,301.55,74,90,4.69
492,Suntar,RU,2022-10-05 01:40:53,62.1444,117.6319,271.98,79,100,4.9
493,Lahan,NP,2022-10-05 01:40:53,26.7296,86.4951,298.22,84,100,1.36
494,Nuevo Cuscatlan,SV,2022-10-05 01:40:54,13.6486,-89.2653,294.32,92,92,0.81
495,Kundiawa,PG,2022-10-05 01:40:54,-6.0167,144.9667,301.14,41,99,0.87
496,Kamaishi,JP,2022-10-05 01:40:54,39.2667,141.8833,289.71,61,91,1.88
497,Kenai,US,2022-10-05 01:40:55,60.5544,-151.2583,282.61,89,100,6.17
498,Port Hedland,AU,2022-10-05 01:40:55,-20.3167,118.5667,301.18,42,0,3.6
499,Bandarbeyla,SO,2022-10-05 01:40:56,9.4942,50.8122,297.66,84,100,7.68
500,Manokwari,ID,2022-10-05 01:40:56,-0.8667,134.0833,302.2,66,100,2.91
501,Olinda,BR,2022-10-05 01:40:56,-8.0089,-34.8553,299.0,69,40,3.6
502,Loukhi,RU,2022-10-05 01:40:57,66.0764,33.0381,278.54,95,100,1.15
503,San Carlos De Bariloche,AR,2022-10-05 01:38:22,-41.1456,-71.3082,279.95,80,40,7.2
504,Ridgecrest,US,2022-10-05 01:40:57,35.6225,-117.6709,307.07,11,0,1.79
505,Loikaw,MM,2022-10-05 01:40:58,19.6742,97.2094,295.96,87,63,0.86
506,Alofi,NU,2022-10-05 01:40:58,-19.0595,-169.9187,301.09,69,75,5.14
507,Dori,BF,2022-10-05 01:41:58,14.0354,-0.0345,302.48,58,6,4.95
508,Laguna,US,2022-10-05 01:41:59,38.421,-121.4238,305.14,39,0,1.54
509,Kokstad,ZA,2022-10-05 01:41:59,-30.5472,29.4241,282.35,94,8,1.8
510,Cayenne,GF,2022-10-05 01:42:00,4.9333,-52.3333,297.17,94,20,0.0
511,Chermoz,RU,2022-10-05 01:42:00,58.787,56.1489,281.16,62,92,4.93
512,Quatre Cocos,MU,2022-10-05 01:42:00,-20.2078,57.7625,293.21,73,85,4.95
513,Sakaraha,MG,2022-10-05 01:42:01,-22.9,44.5333,290.75,79,0,0.93
514,Chumikan,RU,2022-10-05 01:42:01,54.7183,135.315,277.02,34,100,7.82
515,Lutz,US,2022-10-05 01:42:02,28.1511,-82.4615,296.39,76,0,2.57
516,Mayumba,GA,2022-10-05 01:42:02,-3.432,10.6554,297.34,84,100,2.58
517,Acapulco,MX,2022-10-05 01:42:03,16.8634,-99.8901,301.05,78,40,2.57
518,Isangel,VU,2022-10-05 01:42:03,-19.55,169.2667,299.21,83,75,6.17
519,Xining,CN,2022-10-05 01:42:04,36.6167,101.7667,282.01,84,100,1.22
520,Omboue,GA,2022-10-05 01:42:04,-1.5746,9.2618,296.92,86,68,2.16
521,Burnie,AU,2022-10-05 01:38:42,-41.0667,145.9167,285.33,52,100,9.51
522,Sevierville,US,2022-10-05 01:42:05,35.8681,-83.5618,288.95,68,0,0.0
523,Dingle,PH,2022-10-05 01:42:06,10.9995,122.6711,302.9,73,100,3.9
524,Halifax,CA,2022-10-05 01:41:55,44.6453,-63.5724,286.6,92,97,5.14
525,Cajati,BR,2022-10-05 01:42:06,-24.7361,-48.1228,290.25,98,100,0.62
526,Kahului,US,2022-10-05 01:42:07,20.8947,-156.47,302.16,74,40,8.23
527,Dubbo,AU,2022-10-05 01:37:46,-32.25,148.6167,286.22,88,100,7.72
528,Vangaindrano,MG,2022-10-05 01:42:07,-23.35,47.6,291.61,95,16,2.87
529,Domat,CH,2022-10-05 01:42:08,46.8348,9.4508,286.75,56,36,2.81
530,Zhuhai,CN,2022-10-05 01:42:08,22.2769,113.5678,305.85,79,40,3.09
531,Yantal,RU,2022-10-05 01:42:09,56.8471,105.2542,272.57,66,30,1.68
532,Samarai,PG,2022-10-05 01:42:09,-10.6167,150.6667,300.34,83,100,6.42
533,Lagunas,PE,2022-10-05 01:42:09,-5.2269,-75.6753,299.98,58,74,1.34
534,Kudahuvadhoo,MV,2022-10-05 01:42:10,2.6708,72.8944,300.84,76,100,7.43
535,Copperas Cove,US,2022-10-05 01:41:23,31.1241,-97.9031,298.75,33,0,2.57
536,Semirom,IR,2022-10-05 01:42:10,31.4167,51.5667,285.17,28,64,1.55
537,Verkhoyansk,RU,2022-10-05 01:42:11,67.5447,133.385,266.08,87,93,1.19
538,Puerto Leguizamo,CO,2022-10-05 01:42:11,-0.1934,-74.7819,298.33,72,45,0.43
539,Tadpatri,IN,2022-10-05 01:42:12,14.9167,78.0167,299.65,71,100,3.64
540,Darnah,LY,2022-10-05 01:42:12,32.767,22.6367,296.29,63,4,4.61
541,Vostochnyy,RU,2022-10-05 01:42:12,55.8167,37.8667,280.92,83,100,3.03
542,Blagoyevo,RU,2022-10-05 01:42:13,63.3667,47.9167,281.38,96,99,2.34
543,Derzhavinsk,KZ,2022-10-05 01:42:13,51.1,66.3167,277.41,35,6,2.86
544,Muravlenko,RU,2022-10-05 01:42:14,63.7898,74.523,273.57,93,26,5.45
545,Vao,NC,2022-10-05 01:37:24,-22.6667,167.4833,293.68,59,3,3.63
546,Opuwo,NA,2022-10-05 01:42:14,-18.0607,13.84,291.88,40,0,1.33
547,Husavik,IS,2022-10-05 01:42:15,66.0449,-17.3389,278.06,98,100,9.25
548,Sao Joao Da Barra,BR,2022-10-05 01:42:15,-21.6403,-41.0511,293.74,95,100,1.74
549,Morro Bay,US,2022-10-05 01:42:15,35.3658,-120.8499,293.89,61,16,1.79
550,Telchac,MX,2022-10-05 01:42:16,21.2,-89.2667,296.47,67,16,2.35
551,Maragogi,BR,2022-10-05 01:37:29,-9.0122,-35.2225,296.64,80,54,3.09
552,Kargasok,RU,2022-10-05 01:42:17,59.0556,80.8572,277.15,93,100,3.38
553,Price,US,2022-10-05 01:42:17,39.5994,-110.8107,292.74,37,0,1.54
554,Arbore,RO,2022-10-05 01:43:18,47.7333,25.9333,284.49,81,83,1.72
555,Biak,ID,2022-10-05 01:43:18,-0.9131,122.8766,302.24,63,73,0.61
556,Woodward,US,2022-10-05 01:43:19,36.4337,-99.3904,296.72,40,0,2.06
557,Texistepeque,SV,2022-10-05 01:43:19,14.1333,-89.5,294.53,94,100,1.57
558,Newport,GB,2022-10-05 01:43:20,51.5877,-2.9984,290.62,85,100,9.82
559,Qinhuangdao,CN,2022-10-05 01:43:14,39.9317,119.5883,286.3,21,6,1.35
560,Celestun,MX,2022-10-05 01:43:20,20.8667,-90.4,298.36,66,58,5.63
561,Bumba,CD,2022-10-05 01:43:21,2.1833,22.4667,294.64,96,100,0.59
562,Atasu,KZ,2022-10-05 01:43:21,48.6814,71.6433,274.33,45,13,3.7
563,Dunedin,NZ,2022-10-05 01:43:21,-45.8742,170.5036,277.15,88,79,11.02
564,Manggar,ID,2022-10-05 01:43:22,-2.8833,108.2667,302.24,66,100,1.3
565,Shimanovsk,RU,2022-10-05 01:43:22,52.0,127.7,276.2,42,24,5.62
566,Okhotsk,RU,2022-10-05 01:43:23,59.3833,143.3,274.65,50,100,6.62
567,Vila,PT,2022-10-05 01:43:23,42.0304,-8.1588,281.64,53,0,1.36
568,La Ronge,CA,2022-10-05 01:43:24,55.1001,-105.2842,286.29,62,40,2.57
569,Norton Shores,US,2022-10-05 01:39:16,43.1689,-86.2639,285.96,86,75,0.0
